"v7","v8","X1","X2","newv7","newv8","copulacdf"
"1",17.4026170593429,11.5367821606256,0.555942629463971,0.366561329666495,16.4472111787917,10.2655006025505,0.203393779044356
"2",15.6331470974947,10.7829706419618,0.322733764071018,0.860210292369437,15.4106012034906,12.7284090331496,0.276943616864552
"3",17.6924300256495,10.8567370769956,0.41837142361328,0.550099654426033,15.8732896001783,11.0725878330877,0.229630119664184
"4",16.1490500326974,9.88437683711876,0.744510027812794,0.494993435831112,17.1416469605606,10.8368803560286,0.368013527580978
"5",15.7407544051022,13.4506177904936,0.181024571415037,0.288899152723772,14.4818062484847,9.95419364097287,0.0521573439914257
"6",14.3654228192294,9.81810989291685,0.61701784748584,0.979909112584634,16.646470184102,14.898492674682,0.603549143133086
"7",16.4290237178858,11.8473660237738,0.824655864853412,0.471109036507508,17.4521112901753,10.7399342272226,0.388074191986513
"8",16.2542304640829,9.30349880218115,0.87264369498007,0.982224203948097,17.6796096266738,14.9497814941498,0.856363080684986
"9",15.1165299327886,8.68921829042486,0.947230661753565,0.520034958946411,18.1445110194765,10.9424282609915,0.492352020552232
"10",13.5171167491979,11.5089917159269,0.886005547596142,0.121474208120379,17.7152366038639,9.25893547896963,0.107537140354869
"11",16.6795826403572,9.8385427363417,0.154875255655497,0.3001182448606,14.1836669493932,10.0033053967466,0.0463539831075576
"12",17.5829080054967,12.0566151189095,0.633590169716626,0.0328363741798333,16.7041235152084,8.84793842716685,0.0207688406204223
"13",18.778637617964,9.34989642599554,0.420961591647938,0.122007083245191,15.8858985743748,9.2630103384974,0.0512454544814928
"14",15.9315915503684,10.8527080741719,0.0966814609710127,0.669190370502106,13.5394618565999,11.6344831739329,0.0645155576591906
"15",13.4105582471469,11.5247780328736,0.657551990821958,0.542150051411892,16.7893990860173,11.041055003045,0.355899456867297
"16",15.0817759973659,14.9071866653222,0.170337890507653,0.909543560634066,14.3500004141995,13.3785809772119,0.154510717207853
"17",17.7738247937221,13.0046466100125,0.00141244661062956,0.468164715840431,7.95406640053374,10.7253534746238,0.000659293318570509
"18",15.9906380994077,11.9969825040571,0.768314665649086,0.814799728724006,17.2246249688624,12.4186701453161,0.625200137398559
"19",18.8662369234268,9.91855772055381,0.494105416350067,0.634315381469118,16.1629623289338,11.4434585943185,0.312767969578871
"20",14.972943155538,9.36976993904871,0.207639381056651,0.837878721460311,14.7241743729452,12.5871911019451,0.173517128682725
"21",16.9893984641772,11.3916751318895,0.0313575635664165,0.6344449341272,12.4058025498504,11.4438600785845,0.0198364405350253
"22",15.4088419144229,10.439763072962,0.0683418603148311,0.188673521856309,13.0734027398483,9.5165008982506,0.0128573051837792
"23",14.2769288217105,12.4951547208846,0.479735349770635,0.470361102554778,16.1114663361306,10.7369820288104,0.225173050615199
"24",15.3437348931791,9.66757047131087,0.765357528813183,0.103224153096791,17.2152081668639,9.18058680171806,0.0788987774532361
"25",13.1861521941543,12.4489938350744,0.510641621891409,0.137171291627771,16.2309770413337,9.32263951322663,0.0699026113717929
"26",16.5035587479389,12.5115840791733,0.822475998895243,0.337263022412832,17.4403725048854,10.1640318678613,0.277082278484275
"27",17.2429311373095,12.1060358455284,0.854402751661837,0.00273397197029222,17.5715869068879,8.55443060974382,0.00233362648595341
"28",16.9880894632857,9.17968399990857,0.015795441577211,0.594023637813119,11.7532376162512,11.2514993918818,0.00935519385886585
"29",18.3188029891302,10.5157035843484,0.857347629033029,0.202391144849976,17.5899312390415,9.5949492539132,0.173351948645975
"30",17.409967221002,13.5947874134681,0.867221595952287,0.699656024886367,17.6497007196474,11.7797985980596,0.606197544107492
"31",16.9343210113456,10.5904107736096,0.305222128052264,0.21856682037095,15.3181783513405,9.65901497867034,0.066546949355451
"32",16.4405433945503,9.1060027316857,0.15402905549854,0.234404557466774,14.1812282107443,9.71765648561632,0.0360064842160766
"33",16.6651212778228,9.95696379466542,0.547010929323733,0.118526735917737,16.4270340418319,9.24004199609539,0.0647088786475148
"34",18.5205728040162,9.60132328685612,0.994764602277428,0.706974348439404,18.8378564006261,11.7968876744321,0.703214812381536
"35",17.3302079174764,11.8515545430486,0.874773094896227,0.317779039689477,17.6883470082825,10.0836804368866,0.277738014738618
"36",14.6006455741069,10.2372821324189,0.343769349390641,0.624828055350508,15.5352230575861,11.3988384153104,0.214282956331092
"37",16.538797892184,11.1219000384803,0.905151635408401,0.185946171809575,17.8346415684704,9.50221672012027,0.168185553128248
"38",16.168298515149,10.7401487503101,0.871066861785948,0.0365528263463721,17.6636345286872,8.86410047525054,0.0318111691644437
"39",16.3338185080929,12.9640696725391,0.128643784439191,0.0379287104056953,13.9582292655641,8.87361030233502,0.00486576108766493
"40",17.7724876900155,11.0780595827375,0.88955410500057,0.479344796327989,17.7511318044309,10.784488080731,0.426055247655129
"41",17.3256746970512,9.96313059481388,0.608934452757239,0.972470374632487,16.6255357338397,14.5975993959499,0.591107806784203
"42",16.9390317172333,10.8615642588651,0.93395259976387,0.486045568387516,18.0311631439122,10.8040419203204,0.453683151289065
"43",12.4100349749959,9.40128764428695,0.0306690766010433,0.30573664403957,12.4006005086384,10.038425872776,0.0093492169966693
"44",17.592604494632,9.49929677263109,0.0835648828651756,0.929572724811383,13.3493090373757,13.6621016789951,0.0774586165425599
"45",18.5260693074696,10.0166776701118,0.166339790215716,0.681780748738698,14.2992502657754,11.690098814507,0.113099793176179
"46",16.567451326495,13.489547951327,0.987306542461738,0.476020875158859,18.6007084396209,10.7689862934201,0.469899578120268
"47",12.9526129006019,13.0928534901042,0.60242016823031,0.850353646193031,16.5947203609487,12.6878377149684,0.511341918648621
"48",18.3750920382129,9.57423503754489,0.144933718955144,0.578256867641167,14.0891496831988,11.1972823649543,0.0835787204613298
"49",17.1415745730696,13.4457701070997,0.515225512441248,0.262485557046812,16.2537181107294,9.84056741939414,0.134965068079707
"50",15.6882847150437,11.0848399383829,0.967465315945446,0.704828771248647,18.3158290058533,11.7885404675409,0.681662689163002
"51",14.9012158453559,12.1596619239454,0.881579795619473,0.379115071242798,17.6979069001294,10.32240533938,0.333934543519631
"52",17.301312756105,10.607282686024,0.484597434755415,0.574650938518593,16.130062998886,11.1654720697198,0.277890227433742
"53",16.8143478544234,12.1366616500105,0.77152633969672,0.326400102531056,17.2359437154493,10.1107945079295,0.251498273127397
"54",15.8372128742998,12.0687727633678,0.39167538494803,0.546992032495533,15.7591057882197,11.0551717958952,0.213751288866851
"55",17.4007634715916,11.8080350632549,0.350436258595437,0.179182021744553,15.5642520429978,9.47545907429063,0.0626425004862601
"56",17.4340847454881,8.75832845727957,0.810596651164815,0.934253794781859,17.3953435870397,13.7227235980872,0.75642558906484
"57",15.3179340435208,10.384753710631,0.667720274068415,0.76571690874295,16.8136342551825,12.1057773939009,0.510450002480058
"58",16.2593206754916,9.56663446788455,0.441201677080244,0.102599370663838,15.9589136642872,9.17955427791087,0.0451677422902777
"59",15.0756035525374,11.525857248026,0.403793422272429,0.697995806437084,15.8133677642814,11.7709300473358,0.2812058370655
"60",16.1004140076396,11.0499905345109,0.525024966103956,0.482902002944465,16.3027565481202,10.7937441864157,0.253027419316768
"61",17.4158228625857,10.3293537584369,0.944637361215428,0.636322866506837,18.1189727856764,11.4480479600022,0.600789989416629
"62",12.2929033503317,12.8994628390137,0.651033874368295,0.611975160608723,16.7742335224079,11.3518713927536,0.397747155851587
"63",14.1811444731479,9.01151099218925,0.49124533100985,0.665905531715468,16.1507301287246,11.6280215861793,0.326441708516003
"64",13.2710653460392,11.0163395365935,0.843109656358138,0.982432091028306,17.5158992818183,14.9664662233589,0.827446965402063
"65",18.0063783885758,8.89725099254466,0.0508644429501146,0.604945070713186,12.8006525514189,11.3182680848478,0.0306810828155674
"66",18.2908585133173,13.9292559712793,0.0720729669556022,0.0523047143019078,13.1404723773947,8.96261450869395,0.00375896223304972
"67",16.8961055364169,10.2330016310861,0.773142934776843,0.700561886858755,17.2436396777896,11.7843189672622,0.540932082154207
"68",18.708795763606,10.3820539042528,0.870260891737416,0.0685816288231489,17.6623935192628,9.02209387592069,0.0596297273468647
"69",9.6193686219075,8.72650239153408,0.556380449328572,0.666623875238073,16.4478850154731,11.6299615963363,0.37018109404991
"70",17.0713359483043,9.33199002750995,0.0587121869903058,0.683708934575045,12.9206700200008,11.7053617748295,0.0400262791686913
"71",16.5044277117068,9.65800430383545,0.215083748335019,0.885617663730229,14.7908553001363,12.9936250954123,0.189981339177121
"72",16.6704673344098,9.40341938398033,0.401026495965198,0.434445922388855,15.8001572415904,10.5771625749826,0.173827542185229
"73",15.1891798160382,9.10271307092018,0.787249031476676,0.816069431918091,17.3140963151871,12.4274092555029,0.641649262330905
"74",17.7549254091292,12.2859486938285,0.528748641256243,0.287101571767213,16.3112384028928,9.94306200792796,0.151501626823263
"75",17.9511293290415,9.87400612687213,0.123894446529448,0.513274911148147,13.9133454937528,10.9141926224906,0.0634150620389672
"76",18.1127666021948,8.89371466320555,0.00512533029541373,0.436087796793849,11.0283599069206,10.5780444607002,0.00222846669876009
"77",17.8345687320413,9.8276329536768,0.408678368432447,0.646209448668604,15.8287088726584,11.5095990468315,0.263494545836305
"78",15.9854939534982,12.1561697809088,0.847775030415505,0.447194568959832,17.5429245127656,10.6323441427824,0.378738389884007
"79",17.3314140049515,9.38845323258417,0.597502200398594,0.295562889067656,16.5795824201199,9.96543137905191,0.176277201002916
"80",16.9961016113726,12.1815540114169,0.655416578520089,0.0260653233819715,16.7859846144533,8.80092924929077,0.0170551532915276
"81",13.1923234962723,10.0795246433693,0.632301484234631,0.712580463200768,16.6996810979274,11.8105811724805,0.449785245404149
"82",15.4722851194601,13.4041899196014,0.0496293778996915,0.896401321168769,12.7878893413368,13.1203022013955,0.0443589177950737
"83",16.5532247716696,9.10042296340559,0.609327708836645,0.301680658627093,16.6262160687833,10.0154461506263,0.183492626126942
"84",17.2059861101684,12.9176671034817,0.376205049455166,0.576892878470145,15.7159630849809,11.1792286491308,0.216524798875769
"85",17.3572641624638,11.6260279546565,0.758170001674443,0.126519806104742,17.1739033659307,9.28290124121017,0.0957941375993649
"86",13.6570182836499,10.586493928456,0.200688829645514,0.977089240422253,14.6557021698693,14.7842235096668,0.195570653402383
"87",16.7247513170014,12.4272587658728,0.661719212541357,0.2115357311481,16.7973114192443,9.6374371049535,0.139746319452877
"88",16.6126620202444,10.4550039971171,0.452086381614208,0.170847796451545,15.9937825706288,9.42942722235058,0.0770703912234045
"89",17.5677735595459,11.286311701589,0.0509641724638641,0.852057996495734,12.800919255292,12.7035875223219,0.043298679132435
"90",16.4473000250604,10.9228202720313,0.22778705204837,0.310405491378053,14.8472835112583,10.0593208146284,0.0705220884420665
"91",14.9861100607903,10.4497985714906,0.433795056072995,0.611343862219214,15.9250437938696,11.3515556543248,0.264612158910218
"92",14.7541093754213,12.6811887087903,0.473911424167454,0.921685608698017,16.0665059836325,13.4844253429285,0.435870641403836
"93",15.0247449300186,11.4424812257371,0.961194294970483,0.0130003610257448,18.2563430519256,8.69575928225063,0.0124909764313953
"94",12.5938231921579,12.5395858333725,0.707307789241895,0.385252750394314,16.9773883308651,10.3376854682901,0.272079673923413
"95",12.9225939002722,12.1414423421312,0.17219876148738,0.579142952167419,14.3688010460646,11.1982083878509,0.0994582923771911
"96",15.7926838385797,10.6136190077446,0.107929453719407,0.249145150212975,13.6352237265677,9.8026131064812,0.026814628388918
"97",17.2519448904719,12.8774433239072,0.417480336036533,0.410095354028972,15.8711416115993,10.4502737407483,0.170822679063155
"98",12.5522708218992,11.236755951687,0.946869076695293,0.469228942084343,18.1400151677025,10.7281496787301,0.444079906403811
"99",15.7276987995096,9.93964574403222,0.88345044106245,0.592086368396622,17.7033851502216,11.2510907840877,0.522636616746419
"100",16.7392321994016,13.2993654456471,0.6459201478865,0.422830827793377,16.7543774424166,10.5184082746538,0.27265215797258
"101",17.5885067408602,12.2836967043479,0.760497747221962,0.664638561671196,17.1905113656934,11.6228341570333,0.50477838998283
"102",14.82226631526,9.41095003507302,0.902448523323983,0.272312363657028,17.8199200516003,9.88769030771424,0.245563463478865
"103",17.0943467741629,10.049027490797,0.748075887793675,0.380802185491313,17.1492178439599,10.3275152483496,0.284474965885159
"104",14.5567226979021,9.72901715124605,0.0251389187760651,0.644724181051219,12.2855685728058,11.4982382122169,0.0161600969440941
"105",18.3169752162342,12.6510746201503,0.656310706632212,0.393226207826483,16.7883117951395,10.3669592048887,0.257648806371665
"106",18.3338446573343,12.2538096671261,0.500208920333534,0.533755128181453,16.1795175322605,10.994009875849,0.266438497902035
"107",14.4164519421255,11.2951629508863,0.81035892595537,0.00728337150790097,17.3928114713587,8.63169684961823,0.00589530149445261
"108",15.3167765757535,9.59070229500038,0.32774604507722,0.0993285859532158,15.4380725388712,9.17120566032724,0.0324756763816256
"109",13.8787984939879,9.47661155004301,0.760330931283534,0.11594560720046,17.1903451163768,9.22911635742065,0.0880387759667284
"110",18.5662790119093,9.28490245356068,0.145076783839613,0.169792790759505,14.0929503442464,9.42556552540186,0.0245653383778852
"111",12.667583108976,10.3223124196954,0.28140537510626,0.0974745525040965,15.1925757532672,9.16712097043897,0.0273610202430577
"112",13.3434307041091,10.4368813707667,0.445464186836034,0.303850391222235,15.9672119917231,10.0271174531719,0.135058871282351
"113",14.1378517749887,8.95856505386628,0.770857958588749,0.0866449660469677,17.2306519253904,9.10568466544318,0.0667038095629356
"114",18.0523278645941,12.0052814285433,0.18445095536299,0.890495847794345,14.5136653814784,13.082550086844,0.163812487140324
"115",16.9697303937167,11.3996621931152,0.441273045027629,0.0414378463218226,15.9591538434982,8.89750109529949,0.0182453069070305
"116",15.1352571739868,9.10375832503307,0.860780944582075,0.366452787592941,17.6152451310324,10.264959414975,0.315135670022558
"117",15.8345051770955,14.5193822765759,0.304441399872303,0.309080388700735,15.3177734723774,10.0580958559176,0.0938647274298107
"118",14.2558070279968,9.57441154230628,0.0378032149747014,0.465632218243225,12.5167107874118,10.7183788441378,0.0175510667241014
"119",17.0717345891724,10.2933379579267,0.853768141241744,0.649005321657781,17.5706385875082,11.5247837760873,0.55355610849835
"120",14.5069069312702,14.2396913595972,0.139746919041499,0.660583189663782,14.0350250461364,11.5800493700308,0.0920601202023145
